,Month,Product Category,Sales,Location
2417,2022-02-01,Edible Grocery,301,rolling_prairie
2418,2022-02-01,Non-edible Grocery,483,rolling_prairie
2419,2022-02-01,Health And Beauty Care,428,rolling_prairie
2420,2022-02-01,General Merchandise,212,rolling_prairie
2421,2022-02-01,Publications,216,rolling_prairie
2422,2022-02-01,Automotive Products,146,rolling_prairie
2423,2022-02-01,Store Services Fee Income,238,rolling_prairie
2424,2022-02-01,Store Services Fee Inc Tax,182,rolling_prairie
2425,2022-02-01,Ice Bags,253,rolling_prairie
2426,2022-02-01,Hot Dispensed Beverages,445,rolling_prairie
2427,2022-02-01,Cold Dispensed Beverages,226,rolling_prairie
2428,2022-02-01,Frozen Dispensed Beverages,456,rolling_prairie
2429,2022-02-01,Car Wash Sls,457,rolling_prairie
2430,2022-02-01,Car Wash Vending Sales,345,rolling_prairie
2431,2022-02-01,Chilled Bev Fee,104,rolling_prairie
2432,2022-02-01,Coupons,66,rolling_prairie
2433,2022-02-01,Cravins To Order,327,rolling_prairie
2434,2022-02-01,CTO Ing Shelf Stable,311,rolling_prairie
2435,2022-02-01,Fe Gift Cards Radiant,150,rolling_prairie
2436,2022-02-01,Floral,492,rolling_prairie
2437,2022-02-01,Fresh Bakery,257,rolling_prairie
2438,2022-02-01,Gen Merch Scan Data Sales,130,rolling_prairie
2439,2022-02-01,JW European Cafe,433,rolling_prairie
2440,2022-02-01,Lottery Instant Tickets,339,rolling_prairie
2441,2022-02-01,Lottery ITVM Instant Tickets,72,rolling_prairie
2442,2022-02-01,Lottery Online Sales,310,rolling_prairie
2443,2022-02-01,Manual Fuel Radiant,376,rolling_prairie
2444,2022-02-01,Money Orders Radiant,240,rolling_prairie
2445,2022-02-01,Money Transfers,51,rolling_prairie
2446,2022-02-01,No Scan Merch Radiant,191,rolling_prairie
2447,2022-02-01,Novelty,471,rolling_prairie
2448,2022-02-01,Phone Card Fee,358,rolling_prairie
2449,2022-02-01,Supplies-retail,180,rolling_prairie
2450,2022-03-01,Cigarettes,153,rolling_prairie
2451,2022-03-01,Other Tobacco,410,rolling_prairie
2452,2022-03-01,Beer,383,rolling_prairie
2453,2022-03-01,Wine,213,rolling_prairie
2454,2022-03-01,Packaged Beverages-nonalcoh,180,rolling_prairie
2455,2022-03-01,Candy,52,rolling_prairie
2456,2022-03-01,Fluid Milk Products,247,rolling_prairie
2457,2022-03-01,Other Dairy Deli,385,rolling_prairie
2458,2022-03-01,Pkg Sand Other Products,442,rolling_prairie
2459,2022-03-01,Packaged Ice Cream Novelty,401,rolling_prairie
2460,2022-03-01,Frozen Foods,293,rolling_prairie
2461,2022-03-01,Packaged Bread Comm Bakery,423,rolling_prairie
2462,2022-03-01,Salty Snacks,281,rolling_prairie
2463,2022-03-01,Packaged Sweet Snacks,246,rolling_prairie
2464,2022-03-01,Alternative Snacks,397,rolling_prairie
2465,2022-03-01,Fresh Foods - Perish Groc,394,rolling_prairie
2466,2022-03-01,Edible Grocery,430,rolling_prairie
2467,2022-03-01,Non-edible Grocery,201,rolling_prairie
2468,2022-03-01,Health And Beauty Care,495,rolling_prairie
2469,2022-03-01,General Merchandise,440,rolling_prairie
2470,2022-03-01,Publications,484,rolling_prairie
2471,2022-03-01,Automotive Products,429,rolling_prairie
2472,2022-03-01,Store Services Fee Income,182,rolling_prairie
2473,2022-03-01,Store Services Fee Inc Tax,194,rolling_prairie
2474,2022-03-01,Ice Bags,281,rolling_prairie
2475,2022-03-01,Hot Dispensed Beverages,156,rolling_prairie
2476,2022-03-01,Cold Dispensed Beverages,114,rolling_prairie
2477,2022-03-01,Frozen Dispensed Beverages,468,rolling_prairie
2478,2022-03-01,Car Wash Sls,307,rolling_prairie
2479,2022-03-01,Car Wash Vending Sales,428,rolling_prairie
2480,2022-03-01,Chilled Bev Fee,94,rolling_prairie
2481,2022-03-01,Coupons,247,rolling_prairie
2482,2022-03-01,Cravins To Order,405,rolling_prairie
2483,2022-03-01,CTO Ing Shelf Stable,263,rolling_prairie
2484,2022-03-01,Fe Gift Cards Radiant,82,rolling_prairie
2485,2022-03-01,Floral,361,rolling_prairie
2486,2022-03-01,Fresh Bakery,402,rolling_prairie
2487,2022-03-01,Gen Merch Scan Data Sales,91,rolling_prairie
2488,2022-03-01,JW European Cafe,124,rolling_prairie
2489,2022-03-01,Lottery Instant Tickets,260,rolling_prairie
2490,2022-03-01,Lottery ITVM Instant Tickets,67,rolling_prairie
2491,2022-03-01,Lottery Online Sales,63,rolling_prairie
2492,2022-03-01,Manual Fuel Radiant,369,rolling_prairie
2493,2022-03-01,Money Orders Radiant,195,rolling_prairie
2494,2022-03-01,Money Transfers,265,rolling_prairie
2495,2022-03-01,No Scan Merch Radiant,284,rolling_prairie
2496,2022-03-01,Novelty,92,rolling_prairie
2497,2022-03-01,Phone Card Fee,95,rolling_prairie
2498,2022-03-01,Supplies-retail,301,rolling_prairie
2499,2022-04-01,Cigarettes,204,rolling_prairie
2500,2022-04-01,Other Tobacco,212,rolling_prairie
2501,2022-04-01,Beer,164,rolling_prairie
2502,2022-04-01,Wine,256,rolling_prairie
2503,2022-04-01,Packaged Beverages-nonalcoh,215,rolling_prairie
2504,2022-04-01,Candy,54,rolling_prairie
2505,2022-04-01,Fluid Milk Products,394,rolling_prairie
2506,2022-04-01,Other Dairy Deli,50,rolling_prairie
2507,2022-04-01,Pkg Sand Other Products,453,rolling_prairie
2508,2022-04-01,Packaged Ice Cream Novelty,177,rolling_prairie
2509,2022-04-01,Frozen Foods,422,rolling_prairie
2510,2022-04-01,Packaged Bread Comm Bakery,267,rolling_prairie
2511,2022-04-01,Salty Snacks,234,rolling_prairie
2512,2022-04-01,Packaged Sweet Snacks,242,rolling_prairie
2513,2022-04-01,Alternative Snacks,357,rolling_prairie
2514,2022-04-01,Fresh Foods - Perish Groc,97,rolling_prairie
2515,2022-04-01,Edible Grocery,457,rolling_prairie
2516,2022-04-01,Non-edible Grocery,223,rolling_prairie
2517,2022-04-01,Health And Beauty Care,164,rolling_prairie
2518,2022-04-01,General Merchandise,143,rolling_prairie
2519,2022-04-01,Publications,372,rolling_prairie
2520,2022-04-01,Automotive Products,106,rolling_prairie
2521,2022-04-01,Store Services Fee Income,104,rolling_prairie
2522,2022-04-01,Store Services Fee Inc Tax,312,rolling_prairie
2523,2022-04-01,Ice Bags,71,rolling_prairie
2524,2022-04-01,Hot Dispensed Beverages,487,rolling_prairie
2525,2022-04-01,Cold Dispensed Beverages,57,rolling_prairie
2526,2022-04-01,Frozen Dispensed Beverages,446,rolling_prairie
2527,2022-04-01,Car Wash Sls,365,rolling_prairie
2528,2022-04-01,Car Wash Vending Sales,199,rolling_prairie
2529,2022-04-01,Chilled Bev Fee,168,rolling_prairie
2530,2022-04-01,Coupons,170,rolling_prairie
2531,2022-04-01,Cravins To Order,410,rolling_prairie
2532,2022-04-01,CTO Ing Shelf Stable,415,rolling_prairie
2533,2022-04-01,Fe Gift Cards Radiant,343,rolling_prairie
2534,2022-04-01,Floral,245,rolling_prairie
2535,2022-04-01,Fresh Bakery,397,rolling_prairie
2536,2022-04-01,Gen Merch Scan Data Sales,96,rolling_prairie
2537,2022-04-01,JW European Cafe,464,rolling_prairie
2538,2022-04-01,Lottery Instant Tickets,265,rolling_prairie
2539,2022-04-01,Lottery ITVM Instant Tickets,469,rolling_prairie
2540,2022-04-01,Lottery Online Sales,88,rolling_prairie
2541,2022-04-01,Manual Fuel Radiant,319,rolling_prairie
2542,2022-04-01,Money Orders Radiant,55,rolling_prairie
2543,2022-04-01,Money Transfers,442,rolling_prairie
2544,2022-04-01,No Scan Merch Radiant,157,rolling_prairie
2545,2022-04-01,Novelty,343,rolling_prairie
2546,2022-04-01,Phone Card Fee,174,rolling_prairie
2547,2022-04-01,Supplies-retail,449,rolling_prairie
2548,2022-05-01,Cigarettes,336,rolling_prairie
2549,2022-05-01,Other Tobacco,393,rolling_prairie
2550,2022-05-01,Beer,72,rolling_prairie
2551,2022-05-01,Wine,498,rolling_prairie
2552,2022-05-01,Packaged Beverages-nonalcoh,182,rolling_prairie
2553,2022-05-01,Candy,397,rolling_prairie
2554,2022-05-01,Fluid Milk Products,439,rolling_prairie
2555,2022-05-01,Other Dairy Deli,114,rolling_prairie
2556,2022-05-01,Pkg Sand Other Products,330,rolling_prairie
2557,2022-05-01,Packaged Ice Cream Novelty,324,rolling_prairie
2558,2022-05-01,Frozen Foods,116,rolling_prairie
2559,2022-05-01,Packaged Bread Comm Bakery,285,rolling_prairie
2560,2022-05-01,Salty Snacks,404,rolling_prairie
2561,2022-05-01,Packaged Sweet Snacks,164,rolling_prairie
2562,2022-05-01,Alternative Snacks,339,rolling_prairie
2563,2022-05-01,Fresh Foods - Perish Groc,155,rolling_prairie
2564,2022-05-01,Edible Grocery,297,rolling_prairie
2565,2022-05-01,Non-edible Grocery,360,rolling_prairie
2566,2022-05-01,Health And Beauty Care,116,rolling_prairie
2567,2022-05-01,General Merchandise,438,rolling_prairie
2568,2022-05-01,Publications,319,rolling_prairie
2569,2022-05-01,Automotive Products,194,rolling_prairie
2570,2022-05-01,Store Services Fee Income,77,rolling_prairie
2571,2022-05-01,Store Services Fee Inc Tax,248,rolling_prairie
2572,2022-05-01,Ice Bags,160,rolling_prairie
2573,2022-05-01,Hot Dispensed Beverages,449,rolling_prairie
2574,2022-05-01,Cold Dispensed Beverages,366,rolling_prairie
2575,2022-05-01,Frozen Dispensed Beverages,168,rolling_prairie
2576,2022-05-01,Car Wash Sls,54,rolling_prairie
2577,2022-05-01,Car Wash Vending Sales,97,rolling_prairie
2578,2022-05-01,Chilled Bev Fee,56,rolling_prairie
2579,2022-05-01,Coupons,217,rolling_prairie
2580,2022-05-01,Cravins To Order,295,rolling_prairie
2581,2022-05-01,CTO Ing Shelf Stable,488,rolling_prairie
2582,2022-05-01,Fe Gift Cards Radiant,417,rolling_prairie
2583,2022-05-01,Floral,270,rolling_prairie
2584,2022-05-01,Fresh Bakery,71,rolling_prairie
2585,2022-05-01,Gen Merch Scan Data Sales,203,rolling_prairie
2586,2022-05-01,JW European Cafe,171,rolling_prairie
2587,2022-05-01,Lottery Instant Tickets,322,rolling_prairie
2588,2022-05-01,Lottery ITVM Instant Tickets,135,rolling_prairie
2589,2022-05-01,Lottery Online Sales,310,rolling_prairie
2590,2022-05-01,Manual Fuel Radiant,134,rolling_prairie
2591,2022-05-01,Money Orders Radiant,301,rolling_prairie
2592,2022-05-01,Money Transfers,359,rolling_prairie
2593,2022-05-01,No Scan Merch Radiant,77,rolling_prairie
2594,2022-05-01,Novelty,195,rolling_prairie
2595,2022-05-01,Phone Card Fee,179,rolling_prairie
2596,2022-05-01,Supplies-retail,96,rolling_prairie
2597,2022-06-01,Cigarettes,361,rolling_prairie
2598,2022-06-01,Other Tobacco,403,rolling_prairie
2599,2022-06-01,Beer,297,rolling_prairie
2600,2022-06-01,Wine,480,rolling_prairie
2601,2022-06-01,Packaged Beverages-nonalcoh,391,rolling_prairie
2602,2022-06-01,Candy,187,rolling_prairie
2603,2022-06-01,Fluid Milk Products,354,rolling_prairie
2604,2022-06-01,Other Dairy Deli,233,rolling_prairie
2605,2022-06-01,Pkg Sand Other Products,253,rolling_prairie
2606,2022-06-01,Packaged Ice Cream Novelty,409,rolling_prairie
2607,2022-06-01,Frozen Foods,420,rolling_prairie
2608,2022-06-01,Packaged Bread Comm Bakery,313,rolling_prairie
2609,2022-06-01,Salty Snacks,496,rolling_prairie
2610,2022-06-01,Packaged Sweet Snacks,430,rolling_prairie
2611,2022-06-01,Alternative Snacks,374,rolling_prairie
2612,2022-06-01,Fresh Foods - Perish Groc,476,rolling_prairie
2613,2022-06-01,Edible Grocery,116,rolling_prairie
2614,2022-06-01,Non-edible Grocery,170,rolling_prairie
2615,2022-06-01,Health And Beauty Care,256,rolling_prairie
2616,2022-06-01,General Merchandise,115,rolling_prairie
2617,2022-06-01,Publications,385,rolling_prairie
2618,2022-06-01,Automotive Products,170,rolling_prairie
2619,2022-06-01,Store Services Fee Income,53,rolling_prairie
2620,2022-06-01,Store Services Fee Inc Tax,276,rolling_prairie
2621,2022-06-01,Ice Bags,474,rolling_prairie
2622,2022-06-01,Hot Dispensed Beverages,181,rolling_prairie
2623,2022-06-01,Cold Dispensed Beverages,415,rolling_prairie
2624,2022-06-01,Frozen Dispensed Beverages,458,rolling_prairie
2625,2022-06-01,Car Wash Sls,209,rolling_prairie
2626,2022-06-01,Car Wash Vending Sales,490,rolling_prairie
2627,2022-06-01,Chilled Bev Fee,224,rolling_prairie
2628,2022-06-01,Coupons,110,rolling_prairie
2629,2022-06-01,Cravins To Order,60,rolling_prairie
2630,2022-06-01,CTO Ing Shelf Stable,192,rolling_prairie
2631,2022-06-01,Fe Gift Cards Radiant,335,rolling_prairie
2632,2022-06-01,Floral,340,rolling_prairie
2633,2022-06-01,Fresh Bakery,193,rolling_prairie
2634,2022-06-01,Gen Merch Scan Data Sales,477,rolling_prairie
2635,2022-06-01,JW European Cafe,416,rolling_prairie
2636,2022-06-01,Lottery Instant Tickets,405,rolling_prairie
2637,2022-06-01,Lottery ITVM Instant Tickets,148,rolling_prairie
2638,2022-06-01,Lottery Online Sales,394,rolling_prairie
2639,2022-06-01,Manual Fuel Radiant,358,rolling_prairie
2640,2022-06-01,Money Orders Radiant,378,rolling_prairie
2641,2022-06-01,Money Transfers,254,rolling_prairie
2642,2022-06-01,No Scan Merch Radiant,366,rolling_prairie
2643,2022-06-01,Novelty,118,rolling_prairie
2644,2022-06-01,Phone Card Fee,222,rolling_prairie
2645,2022-06-01,Supplies-retail,312,rolling_prairie
2646,2022-07-01,Cigarettes,313,rolling_prairie
2647,2022-07-01,Other Tobacco,191,rolling_prairie
2648,2022-07-01,Beer,211,rolling_prairie
2649,2022-07-01,Wine,212,rolling_prairie
2650,2022-07-01,Packaged Beverages-nonalcoh,375,rolling_prairie
2651,2022-07-01,Candy,300,rolling_prairie
2652,2022-07-01,Fluid Milk Products,101,rolling_prairie
2653,2022-07-01,Other Dairy Deli,144,rolling_prairie
2654,2022-07-01,Pkg Sand Other Products,448,rolling_prairie
2655,2022-07-01,Packaged Ice Cream Novelty,454,rolling_prairie
2656,2022-07-01,Frozen Foods,200,rolling_prairie
2657,2022-07-01,Packaged Bread Comm Bakery,187,rolling_prairie
2658,2022-07-01,Salty Snacks,93,rolling_prairie
2659,2022-07-01,Packaged Sweet Snacks,130,rolling_prairie
2660,2022-07-01,Alternative Snacks,183,rolling_prairie
2661,2022-07-01,Fresh Foods - Perish Groc,354,rolling_prairie
2662,2022-07-01,Edible Grocery,342,rolling_prairie
2663,2022-07-01,Non-edible Grocery,475,rolling_prairie
2664,2022-07-01,Health And Beauty Care,243,rolling_prairie
2665,2022-07-01,General Merchandise,452,rolling_prairie
2666,2022-07-01,Publications,91,rolling_prairie
2667,2022-07-01,Automotive Products,305,rolling_prairie
2668,2022-07-01,Store Services Fee Income,210,rolling_prairie
2669,2022-07-01,Store Services Fee Inc Tax,429,rolling_prairie
2670,2022-07-01,Ice Bags,283,rolling_prairie
2671,2022-07-01,Hot Dispensed Beverages,167,rolling_prairie
2672,2022-07-01,Cold Dispensed Beverages,254,rolling_prairie
2673,2022-07-01,Frozen Dispensed Beverages,324,rolling_prairie
2674,2022-07-01,Car Wash Sls,395,rolling_prairie
2675,2022-07-01,Car Wash Vending Sales,180,rolling_prairie
2676,2022-07-01,Chilled Bev Fee,359,rolling_prairie
2677,2022-07-01,Coupons,105,rolling_prairie
2678,2022-07-01,Cravins To Order,208,rolling_prairie
2679,2022-07-01,CTO Ing Shelf Stable,330,rolling_prairie
2680,2022-07-01,Fe Gift Cards Radiant,365,rolling_prairie
2681,2022-07-01,Floral,227,rolling_prairie
2682,2022-07-01,Fresh Bakery,132,rolling_prairie
2683,2022-07-01,Gen Merch Scan Data Sales,108,rolling_prairie
2684,2022-07-01,JW European Cafe,292,rolling_prairie
2685,2022-07-01,Lottery Instant Tickets,183,rolling_prairie
2686,2022-07-01,Lottery ITVM Instant Tickets,419,rolling_prairie
2687,2022-07-01,Lottery Online Sales,414,rolling_prairie
2688,2022-07-01,Manual Fuel Radiant,462,rolling_prairie
2689,2022-07-01,Money Orders Radiant,406,rolling_prairie
2690,2022-07-01,Money Transfers,455,rolling_prairie
2691,2022-07-01,No Scan Merch Radiant,483,rolling_prairie
2692,2022-07-01,Novelty,167,rolling_prairie
2693,2022-07-01,Phone Card Fee,420,rolling_prairie
2694,2022-07-01,Supplies-retail,323,rolling_prairie
2695,2022-08-01,Cigarettes,442,rolling_prairie
2696,2022-08-01,Other Tobacco,362,rolling_prairie
2697,2022-08-01,Beer,467,rolling_prairie
2698,2022-08-01,Wine,457,rolling_prairie
2699,2022-08-01,Packaged Beverages-nonalcoh,375,rolling_prairie
2700,2022-08-01,Candy,87,rolling_prairie
2701,2022-08-01,Fluid Milk Products,402,rolling_prairie
2702,2022-08-01,Other Dairy Deli,394,rolling_prairie
2703,2022-08-01,Pkg Sand Other Products,480,rolling_prairie
2704,2022-08-01,Packaged Ice Cream Novelty,343,rolling_prairie
2705,2022-08-01,Frozen Foods,66,rolling_prairie
2706,2022-08-01,Packaged Bread Comm Bakery,448,rolling_prairie
2707,2022-08-01,Salty Snacks,136,rolling_prairie
2708,2022-08-01,Packaged Sweet Snacks,416,rolling_prairie
2709,2022-08-01,Alternative Snacks,143,rolling_prairie
2710,2022-08-01,Fresh Foods - Perish Groc,159,rolling_prairie
2711,2022-08-01,Edible Grocery,400,rolling_prairie
2712,2022-08-01,Non-edible Grocery,327,rolling_prairie
2713,2022-08-01,Health And Beauty Care,310,rolling_prairie
2714,2022-08-01,General Merchandise,204,rolling_prairie
2715,2022-08-01,Publications,202,rolling_prairie
2716,2022-08-01,Automotive Products,331,rolling_prairie
2717,2022-08-01,Store Services Fee Income,430,rolling_prairie
2718,2022-08-01,Store Services Fee Inc Tax,399,rolling_prairie
2719,2022-08-01,Ice Bags,311,rolling_prairie
2720,2022-08-01,Hot Dispensed Beverages,428,rolling_prairie
2721,2022-08-01,Cold Dispensed Beverages,250,rolling_prairie
2722,2022-08-01,Frozen Dispensed Beverages,106,rolling_prairie
2723,2022-08-01,Car Wash Sls,361,rolling_prairie
2724,2022-08-01,Car Wash Vending Sales,77,rolling_prairie
2725,2022-08-01,Chilled Bev Fee,237,rolling_prairie
2726,2022-08-01,Coupons,92,rolling_prairie
2727,2022-08-01,Cravins To Order,420,rolling_prairie
2728,2022-08-01,CTO Ing Shelf Stable,238,rolling_prairie
2729,2022-08-01,Fe Gift Cards Radiant,51,rolling_prairie
2730,2022-08-01,Floral,78,rolling_prairie
2731,2022-08-01,Fresh Bakery,96,rolling_prairie
2732,2022-08-01,Gen Merch Scan Data Sales,344,rolling_prairie
2733,2022-08-01,JW European Cafe,116,rolling_prairie
2734,2022-08-01,Lottery Instant Tickets,275,rolling_prairie
2735,2022-08-01,Lottery ITVM Instant Tickets,344,rolling_prairie
2736,2022-08-01,Lottery Online Sales,271,rolling_prairie
2737,2022-08-01,Manual Fuel Radiant,386,rolling_prairie
2738,2022-08-01,Money Orders Radiant,364,rolling_prairie
2739,2022-08-01,Money Transfers,223,rolling_prairie
2740,2022-08-01,No Scan Merch Radiant,230,rolling_prairie
2741,2022-08-01,Novelty,397,rolling_prairie
2742,2022-08-01,Phone Card Fee,169,rolling_prairie
2743,2022-08-01,Supplies-retail,204,rolling_prairie
2744,2022-09-01,Cigarettes,137,rolling_prairie
2745,2022-09-01,Other Tobacco,113,rolling_prairie
2746,2022-09-01,Beer,139,rolling_prairie
2747,2022-09-01,Wine,254,rolling_prairie
2748,2022-09-01,Packaged Beverages-nonalcoh,268,rolling_prairie
2749,2022-09-01,Candy,420,rolling_prairie
2750,2022-09-01,Fluid Milk Products,197,rolling_prairie
2751,2022-09-01,Other Dairy Deli,399,rolling_prairie
2752,2022-09-01,Pkg Sand Other Products,286,rolling_prairie
2753,2022-09-01,Packaged Ice Cream Novelty,195,rolling_prairie
2754,2022-09-01,Frozen Foods,153,rolling_prairie
2755,2022-09-01,Packaged Bread Comm Bakery,105,rolling_prairie
2756,2022-09-01,Salty Snacks,404,rolling_prairie
2757,2022-09-01,Packaged Sweet Snacks,179,rolling_prairie
2758,2022-09-01,Alternative Snacks,237,rolling_prairie
2759,2022-09-01,Fresh Foods - Perish Groc,470,rolling_prairie
2760,2022-09-01,Edible Grocery,161,rolling_prairie
2761,2022-09-01,Non-edible Grocery,332,rolling_prairie
2762,2022-09-01,Health And Beauty Care,269,rolling_prairie
2763,2022-09-01,General Merchandise,258,rolling_prairie
2764,2022-09-01,Publications,201,rolling_prairie
2765,2022-09-01,Automotive Products,272,rolling_prairie
2766,2022-09-01,Store Services Fee Income,245,rolling_prairie
2767,2022-09-01,Store Services Fee Inc Tax,114,rolling_prairie
2768,2022-09-01,Ice Bags,173,rolling_prairie
2769,2022-09-01,Hot Dispensed Beverages,95,rolling_prairie
2770,2022-09-01,Cold Dispensed Beverages,248,rolling_prairie
2771,2022-09-01,Frozen Dispensed Beverages,80,rolling_prairie
2772,2022-09-01,Car Wash Sls,274,rolling_prairie
2773,2022-09-01,Car Wash Vending Sales,349,rolling_prairie
2774,2022-09-01,Chilled Bev Fee,179,rolling_prairie
2775,2022-09-01,Coupons,222,rolling_prairie
2776,2022-09-01,Cravins To Order,235,rolling_prairie
2777,2022-09-01,CTO Ing Shelf Stable,406,rolling_prairie
2778,2022-09-01,Fe Gift Cards Radiant,99,rolling_prairie
2779,2022-09-01,Floral,54,rolling_prairie
2780,2022-09-01,Fresh Bakery,413,rolling_prairie
2781,2022-09-01,Gen Merch Scan Data Sales,366,rolling_prairie
2782,2022-09-01,JW European Cafe,455,rolling_prairie
2783,2022-09-01,Lottery Instant Tickets,405,rolling_prairie
2784,2022-09-01,Lottery ITVM Instant Tickets,126,rolling_prairie
2785,2022-09-01,Lottery Online Sales,182,rolling_prairie
2786,2022-09-01,Manual Fuel Radiant,419,rolling_prairie
2787,2022-09-01,Money Orders Radiant,443,rolling_prairie
2788,2022-09-01,Money Transfers,269,rolling_prairie
2789,2022-09-01,No Scan Merch Radiant,449,rolling_prairie
2790,2022-09-01,Novelty,369,rolling_prairie
2791,2022-09-01,Phone Card Fee,320,rolling_prairie
2792,2022-09-01,Supplies-retail,333,rolling_prairie
2793,2022-10-01,Cigarettes,175,rolling_prairie
2794,2022-10-01,Other Tobacco,308,rolling_prairie
2795,2022-10-01,Beer,156,rolling_prairie
2796,2022-10-01,Wine,457,rolling_prairie
2797,2022-10-01,Packaged Beverages-nonalcoh,265,rolling_prairie
2798,2022-10-01,Candy,283,rolling_prairie
2799,2022-10-01,Fluid Milk Products,271,rolling_prairie
2800,2022-10-01,Other Dairy Deli,134,rolling_prairie
2801,2022-10-01,Pkg Sand Other Products,106,rolling_prairie
2802,2022-10-01,Packaged Ice Cream Novelty,174,rolling_prairie
2803,2022-10-01,Frozen Foods,481,rolling_prairie
2804,2022-10-01,Packaged Bread Comm Bakery,457,rolling_prairie
2805,2022-10-01,Salty Snacks,183,rolling_prairie
2806,2022-10-01,Packaged Sweet Snacks,499,rolling_prairie
2807,2022-10-01,Alternative Snacks,210,rolling_prairie
2808,2022-10-01,Fresh Foods - Perish Groc,102,rolling_prairie
2809,2022-10-01,Edible Grocery,396,rolling_prairie
2810,2022-10-01,Non-edible Grocery,393,rolling_prairie
2811,2022-10-01,Health And Beauty Care,334,rolling_prairie
2812,2022-10-01,General Merchandise,363,rolling_prairie
2813,2022-10-01,Publications,190,rolling_prairie
2814,2022-10-01,Automotive Products,390,rolling_prairie
2815,2022-10-01,Store Services Fee Income,346,rolling_prairie
2816,2022-10-01,Store Services Fee Inc Tax,397,rolling_prairie
2817,2022-10-01,Ice Bags,61,rolling_prairie
2818,2022-10-01,Hot Dispensed Beverages,139,rolling_prairie
2819,2022-10-01,Cold Dispensed Beverages,303,rolling_prairie
2820,2022-10-01,Frozen Dispensed Beverages,479,rolling_prairie
2821,2022-10-01,Car Wash Sls,353,rolling_prairie
2822,2022-10-01,Car Wash Vending Sales,348,rolling_prairie
2823,2022-10-01,Chilled Bev Fee,460,rolling_prairie
2824,2022-10-01,Coupons,455,rolling_prairie
2825,2022-10-01,Cravins To Order,147,rolling_prairie
2826,2022-10-01,CTO Ing Shelf Stable,51,rolling_prairie
2827,2022-10-01,Fe Gift Cards Radiant,138,rolling_prairie
2828,2022-10-01,Floral,116,rolling_prairie
2829,2022-10-01,Fresh Bakery,470,rolling_prairie
2830,2022-10-01,Gen Merch Scan Data Sales,407,rolling_prairie
2831,2022-10-01,JW European Cafe,282,rolling_prairie
2832,2022-10-01,Lottery Instant Tickets,436,rolling_prairie
2833,2022-10-01,Lottery ITVM Instant Tickets,125,rolling_prairie
2834,2022-10-01,Lottery Online Sales,212,rolling_prairie
2835,2022-10-01,Manual Fuel Radiant,265,rolling_prairie
2836,2022-10-01,Money Orders Radiant,167,rolling_prairie
2837,2022-10-01,Money Transfers,101,rolling_prairie
2838,2022-10-01,No Scan Merch Radiant,390,rolling_prairie
2839,2022-10-01,Novelty,276,rolling_prairie
2840,2022-10-01,Phone Card Fee,227,rolling_prairie
2841,2022-10-01,Supplies-retail,475,rolling_prairie
2842,2022-11-01,Cigarettes,100,rolling_prairie
2843,2022-11-01,Other Tobacco,75,rolling_prairie
2844,2022-11-01,Beer,476,rolling_prairie
2845,2022-11-01,Wine,257,rolling_prairie
2846,2022-11-01,Packaged Beverages-nonalcoh,196,rolling_prairie
2847,2022-11-01,Candy,120,rolling_prairie
2848,2022-11-01,Fluid Milk Products,249,rolling_prairie
2849,2022-11-01,Other Dairy Deli,470,rolling_prairie
2850,2022-11-01,Pkg Sand Other Products,294,rolling_prairie
2851,2022-11-01,Packaged Ice Cream Novelty,157,rolling_prairie
2852,2022-11-01,Frozen Foods,309,rolling_prairie
2853,2022-11-01,Packaged Bread Comm Bakery,75,rolling_prairie
2854,2022-11-01,Salty Snacks,452,rolling_prairie
2855,2022-11-01,Packaged Sweet Snacks,162,rolling_prairie
2856,2022-11-01,Alternative Snacks,369,rolling_prairie
2857,2022-11-01,Fresh Foods - Perish Groc,108,rolling_prairie
2858,2022-11-01,Edible Grocery,293,rolling_prairie
2859,2022-11-01,Non-edible Grocery,160,rolling_prairie
2860,2022-11-01,Health And Beauty Care,430,rolling_prairie
2861,2022-11-01,General Merchandise,192,rolling_prairie
2862,2022-11-01,Publications,350,rolling_prairie
2863,2022-11-01,Automotive Products,79,rolling_prairie
2864,2022-11-01,Store Services Fee Income,61,rolling_prairie
2865,2022-11-01,Store Services Fee Inc Tax,168,rolling_prairie
2866,2022-11-01,Ice Bags,137,rolling_prairie
2867,2022-11-01,Hot Dispensed Beverages,90,rolling_prairie
2868,2022-11-01,Cold Dispensed Beverages,355,rolling_prairie
2869,2022-11-01,Frozen Dispensed Beverages,337,rolling_prairie
2870,2022-11-01,Car Wash Sls,92,rolling_prairie
2871,2022-11-01,Car Wash Vending Sales,226,rolling_prairie
2872,2022-11-01,Chilled Bev Fee,433,rolling_prairie
2873,2022-11-01,Coupons,173,rolling_prairie
2874,2022-11-01,Cravins To Order,71,rolling_prairie
2875,2022-11-01,CTO Ing Shelf Stable,302,rolling_prairie
2876,2022-11-01,Fe Gift Cards Radiant,329,rolling_prairie
2877,2022-11-01,Floral,349,rolling_prairie
2878,2022-11-01,Fresh Bakery,430,rolling_prairie
2879,2022-11-01,Gen Merch Scan Data Sales,349,rolling_prairie
2880,2022-11-01,JW European Cafe,97,rolling_prairie
2881,2022-11-01,Lottery Instant Tickets,476,rolling_prairie
2882,2022-11-01,Lottery ITVM Instant Tickets,422,rolling_prairie
2883,2022-11-01,Lottery Online Sales,130,rolling_prairie
