,Month,Product Category,Sales,Location
1037,2023-10-01,Pkg Sand Other Products,407,ameriplex
1038,2023-10-01,Packaged Ice Cream Novelty,393,ameriplex
1039,2023-10-01,Frozen Foods,383,ameriplex
1040,2023-10-01,Packaged Bread Comm Bakery,456,ameriplex
1041,2023-10-01,Salty Snacks,263,ameriplex
1042,2023-10-01,Packaged Sweet Snacks,470,ameriplex
1043,2023-10-01,Alternative Snacks,335,ameriplex
1044,2023-10-01,Fresh Foods - Perish Groc,330,ameriplex
1045,2023-10-01,Edible Grocery,397,ameriplex
1046,2023-10-01,Non-edible Grocery,175,ameriplex
1047,2023-10-01,Health And Beauty Care,178,ameriplex
1048,2023-10-01,General Merchandise,283,ameriplex
1049,2023-10-01,Publications,85,ameriplex
1050,2023-10-01,Automotive Products,222,ameriplex
1051,2023-10-01,Store Services Fee Income,191,ameriplex
1052,2023-10-01,Store Services Fee Inc Tax,75,ameriplex
1053,2023-10-01,Ice Bags,127,ameriplex
1054,2023-10-01,Hot Dispensed Beverages,368,ameriplex
1055,2023-10-01,Cold Dispensed Beverages,211,ameriplex
1056,2023-10-01,Frozen Dispensed Beverages,360,ameriplex
1057,2023-10-01,Car Wash Sls,449,ameriplex
1058,2023-10-01,Car Wash Vending Sales,273,ameriplex
1059,2023-10-01,Chilled Bev Fee,199,ameriplex
1060,2023-10-01,Coupons,144,ameriplex
1061,2023-10-01,Cravins To Order,370,ameriplex
1062,2023-10-01,CTO Ing Shelf Stable,73,ameriplex
1063,2023-10-01,Fe Gift Cards Radiant,147,ameriplex
1064,2023-10-01,Floral,131,ameriplex
1065,2023-10-01,Fresh Bakery,265,ameriplex
1066,2023-10-01,Gen Merch Scan Data Sales,183,ameriplex
1067,2023-10-01,JW European Cafe,71,ameriplex
1068,2023-10-01,Lottery Instant Tickets,276,ameriplex
1069,2023-10-01,Lottery ITVM Instant Tickets,243,ameriplex
1070,2023-10-01,Lottery Online Sales,193,ameriplex
1071,2023-10-01,Manual Fuel Radiant,490,ameriplex
1072,2023-10-01,Money Orders Radiant,392,ameriplex
1073,2023-10-01,Money Transfers,342,ameriplex
1074,2023-10-01,No Scan Merch Radiant,272,ameriplex
1075,2023-10-01,Novelty,449,ameriplex
1076,2023-10-01,Phone Card Fee,316,ameriplex
1077,2023-10-01,Supplies-retail,238,ameriplex
1078,2023-11-01,Cigarettes,228,ameriplex
1079,2023-11-01,Other Tobacco,302,ameriplex
1080,2023-11-01,Beer,179,ameriplex
1081,2023-11-01,Wine,493,ameriplex
1082,2023-11-01,Packaged Beverages-nonalcoh,184,ameriplex
1083,2023-11-01,Candy,471,ameriplex
1084,2023-11-01,Fluid Milk Products,242,ameriplex
1085,2023-11-01,Other Dairy Deli,332,ameriplex
1086,2023-11-01,Pkg Sand Other Products,165,ameriplex
1087,2023-11-01,Packaged Ice Cream Novelty,298,ameriplex
1088,2023-11-01,Frozen Foods,215,ameriplex
1089,2023-11-01,Packaged Bread Comm Bakery,464,ameriplex
1090,2023-11-01,Salty Snacks,115,ameriplex
1091,2023-11-01,Packaged Sweet Snacks,350,ameriplex
1092,2023-11-01,Alternative Snacks,223,ameriplex
1093,2023-11-01,Fresh Foods - Perish Groc,346,ameriplex
1094,2023-11-01,Edible Grocery,262,ameriplex
1095,2023-11-01,Non-edible Grocery,73,ameriplex
1096,2023-11-01,Health And Beauty Care,354,ameriplex
1097,2023-11-01,General Merchandise,110,ameriplex
1098,2023-11-01,Publications,284,ameriplex
1099,2023-11-01,Automotive Products,296,ameriplex
1100,2023-11-01,Store Services Fee Income,401,ameriplex
1101,2023-11-01,Store Services Fee Inc Tax,296,ameriplex
1102,2023-11-01,Ice Bags,135,ameriplex
1103,2023-11-01,Hot Dispensed Beverages,427,ameriplex
1104,2023-11-01,Cold Dispensed Beverages,74,ameriplex
1105,2023-11-01,Frozen Dispensed Beverages,348,ameriplex
1106,2023-11-01,Car Wash Sls,461,ameriplex
1107,2023-11-01,Car Wash Vending Sales,303,ameriplex
1108,2023-11-01,Chilled Bev Fee,402,ameriplex
1109,2023-11-01,Coupons,328,ameriplex
1110,2023-11-01,Cravins To Order,57,ameriplex
1111,2023-11-01,CTO Ing Shelf Stable,421,ameriplex
1112,2023-11-01,Fe Gift Cards Radiant,236,ameriplex
1113,2023-11-01,Floral,382,ameriplex
1114,2023-11-01,Fresh Bakery,446,ameriplex
1115,2023-11-01,Gen Merch Scan Data Sales,283,ameriplex
1116,2023-11-01,JW European Cafe,316,ameriplex
1117,2023-11-01,Lottery Instant Tickets,144,ameriplex
1118,2023-11-01,Lottery ITVM Instant Tickets,496,ameriplex
1119,2023-11-01,Lottery Online Sales,398,ameriplex
1120,2023-11-01,Manual Fuel Radiant,378,ameriplex
1121,2023-11-01,Money Orders Radiant,222,ameriplex
1122,2023-11-01,Money Transfers,251,ameriplex
1123,2023-11-01,No Scan Merch Radiant,165,ameriplex
1124,2023-11-01,Novelty,218,ameriplex
1125,2023-11-01,Phone Card Fee,293,ameriplex
1126,2023-11-01,Supplies-retail,327,ameriplex
1127,2023-12-01,Cigarettes,196,ameriplex
1128,2023-12-01,Other Tobacco,312,ameriplex
1129,2023-12-01,Beer,471,ameriplex
1130,2023-12-01,Wine,412,ameriplex
1131,2023-12-01,Packaged Beverages-nonalcoh,314,ameriplex
1132,2023-12-01,Candy,129,ameriplex
1133,2023-12-01,Fluid Milk Products,391,ameriplex
1134,2023-12-01,Other Dairy Deli,105,ameriplex
1135,2023-12-01,Pkg Sand Other Products,381,ameriplex
1136,2023-12-01,Packaged Ice Cream Novelty,140,ameriplex
1137,2023-12-01,Frozen Foods,214,ameriplex
1138,2023-12-01,Packaged Bread Comm Bakery,380,ameriplex
1139,2023-12-01,Salty Snacks,423,ameriplex
1140,2023-12-01,Packaged Sweet Snacks,304,ameriplex
1141,2023-12-01,Alternative Snacks,74,ameriplex
1142,2023-12-01,Fresh Foods - Perish Groc,264,ameriplex
1143,2023-12-01,Edible Grocery,80,ameriplex
1144,2023-12-01,Non-edible Grocery,94,ameriplex
1145,2023-12-01,Health And Beauty Care,323,ameriplex
1146,2023-12-01,General Merchandise,476,ameriplex
1147,2023-12-01,Publications,123,ameriplex
1148,2023-12-01,Automotive Products,307,ameriplex
1149,2023-12-01,Store Services Fee Income,268,ameriplex
1150,2023-12-01,Store Services Fee Inc Tax,214,ameriplex
1151,2023-12-01,Ice Bags,311,ameriplex
1152,2023-12-01,Hot Dispensed Beverages,388,ameriplex
1153,2023-12-01,Cold Dispensed Beverages,478,ameriplex
1154,2023-12-01,Frozen Dispensed Beverages,198,ameriplex
1155,2023-12-01,Car Wash Sls,418,ameriplex
1156,2023-12-01,Car Wash Vending Sales,272,ameriplex
1157,2023-12-01,Chilled Bev Fee,92,ameriplex
1158,2023-12-01,Coupons,97,ameriplex
1159,2023-12-01,Cravins To Order,394,ameriplex
1160,2023-12-01,CTO Ing Shelf Stable,322,ameriplex
1161,2023-12-01,Fe Gift Cards Radiant,119,ameriplex
1162,2023-12-01,Floral,150,ameriplex
1163,2023-12-01,Fresh Bakery,355,ameriplex
1164,2023-12-01,Gen Merch Scan Data Sales,368,ameriplex
1165,2023-12-01,JW European Cafe,492,ameriplex
1166,2023-12-01,Lottery Instant Tickets,151,ameriplex
1167,2023-12-01,Lottery ITVM Instant Tickets,385,ameriplex
1168,2023-12-01,Lottery Online Sales,174,ameriplex
1169,2023-12-01,Manual Fuel Radiant,94,ameriplex
1170,2023-12-01,Money Orders Radiant,230,ameriplex
1171,2023-12-01,Money Transfers,89,ameriplex
1172,2023-12-01,No Scan Merch Radiant,217,ameriplex
1173,2023-12-01,Novelty,255,ameriplex
1174,2023-12-01,Phone Card Fee,471,ameriplex
1175,2023-12-01,Supplies-retail,481,ameriplex
