,Month,Product Category,Sales,Location
1162,2023-12-01,Floral,424,winona
1163,2023-12-01,Fresh Bakery,302,winona
1164,2023-12-01,Gen Merch Scan Data Sales,342,winona
1165,2023-12-01,JW European Cafe,318,winona
1166,2023-12-01,Lottery Instant Tickets,298,winona
1167,2023-12-01,Lottery ITVM Instant Tickets,475,winona
1168,2023-12-01,Lottery Online Sales,335,winona
1169,2023-12-01,Manual Fuel Radiant,111,winona
1170,2023-12-01,Money Orders Radiant,479,winona
1171,2023-12-01,Money Transfers,311,winona
1172,2023-12-01,No Scan Merch Radiant,356,winona
1173,2023-12-01,Novelty,414,winona
1174,2023-12-01,Phone Card Fee,393,winona
1175,2023-12-01,Supplies-retail,114,winona
